movieId,title,genres,year,avg_rating,no.user_rating/movie,popularity
6211.0,ten (2002),Drama,2002,3.111111111111111,9,0.14
6212.0,bringing down the house (2003),Comedy,2003,2.7142857142857144,56,0.76
6213.0,tears of the sun (2003),Action|Drama|Thriller,2003,3.2023809523809526,84,1.345
6214.0,irreversible (irréversible) (2002),Crime|Drama|Mystery|Thriller,2002,3.6232876712328768,73,1.3225
6215.0,laurel canyon (2002),Drama,2002,3.388888888888889,27,0.4575
6216.0,nowhere in africa (nirgendwo in afrika) (2001),Drama,2001,3.9423076923076925,26,0.5125
6217.0,"safety of objects, the (2001)",Drama,2001,3.75,6,0.1125
6218.0,bend it like beckham (2002),Comedy|Drama|Romance,2002,3.6302631578947366,380,6.8975
6219.0,"hunted, the (2003)",Action|Drama|Thriller,2003,2.85,30,0.4275
6220.0,willard (2003),Drama|Horror|Thriller,2003,2.5,28,0.35
6221.0,gaudi afternoon (2001),Comedy|Drama|Mystery,2001,2.8333333333333335,3,0.0425
6222.0,prozac nation (2001),Drama,2001,3.3333333333333335,15,0.25
6223.0,spun (2001),Comedy|Crime|Drama,2001,3.361111111111111,36,0.605
6225.0,king of kings (1961),Drama,1961,4.0,2,0.04
6226.0,"lost honor of katharina blum, the (verlorene ehre der katharina blum oder: wie gewalt entstehen und wohin sie führen kann, die) (1975)",Drama,1975,3.55,10,0.1775
6228.0,"talk of the town, the (1942)",Comedy|Romance|Thriller,1942,3.6,10,0.18
6229.0,two-lane blacktop (1971),Drama,1971,3.2,5,0.08
6230.0,bang the drum slowly (1973),Drama,1973,3.7941176470588234,17,0.3225
6231.0,"benny goodman story, the (1955)",Drama|Musical,1955,3.1666666666666665,6,0.095
6232.0,born free (1966),Adventure|Children|Drama,1966,3.3684210526315788,19,0.32
6233.0,born yesterday (1993),Comedy|Romance,1993,2.6,10,0.13
6234.0,equus (1977),Drama|Mystery,1977,3.0,13,0.195
6235.0,europa europa (hitlerjunge salomon) (1990),Drama|War,1990,3.811320754716981,53,1.01
6236.0,fear strikes out (1957),Drama,1957,3.8333333333333335,3,0.0575
6237.0,"glenn miller story, the (1953)",Drama,1953,3.735294117647059,17,0.3175
6238.0,green card (1990),Comedy|Drama|Romance,1990,2.9407894736842106,76,1.1175
6239.0,journey to the center of the earth (1959),Adventure|Children|Sci-Fi,1959,3.5,29,0.5075
6240.0,one good cop (1991),Action|Crime|Drama,1991,2.5714285714285716,7,0.09
6241.0,pauline at the beach (pauline à la plage) (1983),Comedy|Drama|Romance,1983,3.642857142857143,7,0.1275
6242.0,ringu (ring) (1998),Horror|Mystery|Thriller,1998,3.6313868613138687,137,2.4875
6243.0,ringu 2 (ring 2) (1999),Horror|Mystery,1999,3.3,15,0.2475
6244.0,salaam bombay! (1988),Drama,1988,3.75,14,0.2625
6245.0,sweet charity (1969),Comedy|Drama|Musical|Romance,1969,3.3076923076923075,13,0.215
6247.0,women in love (1969),Drama|Romance,1969,3.15,10,0.1575
6248.0,japon (a.k.a. japan) (japón) (2002),Drama,2002,0.75,2,0.0075
6249.0,boat trip (2003),Comedy,2003,2.4782608695652173,23,0.285
6250.0,dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,2003,2.7151162790697674,86,1.1675
6251.0,piglet's big movie (2003),Animation|Children,2003,2.625,12,0.1575
6252.0,"view from the top, a (2003)",Comedy|Romance,2003,2.5,26,0.325
6254.0,"awful truth, the (1937)",Comedy|Romance,1937,4.053571428571429,28,0.5675
6255.0,"bible, the (a.k.a. bible... in the beginning, the) (1966)",Drama,1966,2.75,6,0.0825
6256.0,"house with laughing windows, the (casa dalle finestre che ridono, la) (1976)",Horror|Mystery|Thriller,1976,4.25,2,0.0425
6257.0,i am curious (yellow) (jag är nyfiken - en film i gult) (1967),Documentary|Drama,1967,3.75,2,0.0375
6259.0,my friend flicka (1943),Children|Western,1943,3.1,5,0.0775
6260.0,"robe, the (1953)",Drama,1953,3.6875,8,0.1475
6261.0,wind (1992),Action|Romance,1992,2.3333333333333335,6,0.07
6263.0,basic (2003),Drama|Thriller|War,2003,3.3,60,0.99
6264.0,"core, the (2003)",Action|Drama|Sci-Fi|Thriller,2003,2.7,95,1.2825
6265.0,head of state (2003),Comedy,2003,2.8620689655172415,29,0.415
6266.0,what a girl wants (2003),Comedy|Drama|Romance,2003,3.0689655172413794,58,0.89
6267.0,assassination tango (2002),Drama|Thriller,2002,2.8,5,0.07
6268.0,raising victor vargas (2002),Comedy|Drama|Romance,2002,3.8636363636363638,22,0.425
6269.0,stevie (2002),Documentary,2002,3.9615384615384617,13,0.2575
6270.0,akira kurosawa's dreams (dreams) (1990),Drama|Fantasy,1990,3.875,24,0.465
6271.0,day for night (la nuit américaine) (1973),Comedy|Drama|Romance,1973,4.4523809523809526,21,0.4675
6272.0,eye of god (1997),Drama,1997,3.0,1,0.015
6273.0,in a lonely place (1950),Drama|Film-Noir|Mystery|Romance,1950,4.21875,16,0.3375
6276.0,wake of the red witch (1948),Action|Adventure|Drama,1948,4.0,2,0.04
6277.0,winter kills (1979),Drama,1979,3.0,1,0.015
6278.0,fellini: i'm a born liar (fellini: je suis um grand menteur) (2001),Documentary,2001,0.5,1,0.0025
6279.0,"good thief, the (2002)",Crime|Drama,2002,3.4444444444444446,18,0.31
6280.0,"man apart, a (2003)",Action|Crime|Drama|Thriller,2003,2.8333333333333335,30,0.425
6281.0,phone booth (2002),Drama|Thriller,2002,3.3568702290076335,262,4.3975
6283.0,cowboy bebop: the movie (cowboy bebop: tengoku no tobira) (2001),Action|Animation|Sci-Fi|Thriller,2001,3.867132867132867,143,2.765
6284.0,dysfunktional family (2003),Comedy|Documentary,2003,0.5,1,0.0025
6285.0,levity (2003),Drama,2003,3.7,5,0.0925
6286.0,"man without a past, the (mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,2002,3.9761904761904763,63,1.2525
6287.0,anger management (2003),Comedy,2003,2.9210526315789473,209,3.0525
6288.0,better luck tomorrow (2002),Crime|Drama,2002,3.58974358974359,39,0.7
6289.0,ghosts of the abyss (2003),Documentary|IMAX,2003,3.7142857142857144,7,0.13
6290.0,house of 1000 corpses (2003),Horror,2003,2.9680851063829787,47,0.6975
6291.0,lilya 4-ever (lilja 4-ever) (2002),Crime|Drama,2002,3.96,75,1.485
6293.0,xx/xy (2002),Drama|Romance,2002,2.5625,8,0.1025
6294.0,bulletproof monk (2003),Action|Adventure|Sci-Fi,2003,2.8963414634146343,82,1.1875
6295.0,chasing papi (a.k.a. papi chulo) (2003),Comedy,2003,2.3,5,0.0575
6296.0,"mighty wind, a (2003)",Comedy|Musical,2003,3.621468926553672,177,3.205
6297.0,holes (2003),Adventure|Children|Comedy|Mystery,2003,3.5594405594405596,143,2.545
6298.0,malibu's most wanted (2003),Comedy|Crime,2003,2.2413793103448274,29,0.325
6299.0,"winged migration (peuple migrateur, le) (2001)",Documentary,2001,3.7905405405405403,74,1.4025
6300.0,flickering lights (blinkende lygter) (2000),Action|Comedy|Crime,2000,3.8636363636363638,11,0.2125
6301.0,straw dogs (1971),Drama|Thriller,1971,3.888888888888889,54,1.05
6302.0,beginning of the end (1957),Sci-Fi,1957,1.5,2,0.015
6303.0,"andromeda strain, the (1971)",Mystery|Sci-Fi,1971,3.505434782608696,92,1.6125
6304.0,brainscan (1994),Comedy|Horror|Sci-Fi|Thriller,1994,2.9166666666666665,6,0.0875
6305.0,fahrenheit 451 (1966),Drama|Sci-Fi,1966,3.5921052631578947,76,1.365
6306.0,i am trying to break your heart (2002),Documentary,2002,4.166666666666667,15,0.31250000000000006
6307.0,"iceman cometh, the (1973)",Drama,1973,3.1666666666666665,3,0.0475
6308.0,legal eagles (1986),Comedy|Crime|Romance,1986,2.6818181818181817,22,0.295
6309.0,married to it (1991),Comedy|Drama,1991,3.0,3,0.045
6310.0,memories of me (1988),Comedy|Drama,1988,1.25,2,0.0125
6311.0,"other side of heaven, the (2001)",Adventure|Drama,2001,3.0625,8,0.1225
6312.0,"private function, a (1984)",Comedy,1984,3.2,5,0.08
6313.0,sibling rivalry (1990),Comedy,1990,3.5,4,0.07
6314.0,undercover blues (1993),Comedy|Crime,1993,3.1875,8,0.1275
6315.0,wildcats (1986),Comedy,1986,2.933333333333333,15,0.22
6316.0,"wiz, the (1978)",Adventure|Children|Comedy|Fantasy|Musical,1978,2.5,23,0.2875
6318.0,"marrying man, the (too hot to handle) (1991)",Comedy|Romance,1991,2.9,5,0.0725
6319.0,"my father the hero (mon père, ce héros.) (1991)",Comedy|Drama,1991,2.323529411764706,17,0.1975
6320.0,scenes from a mall (1991),Comedy,1991,2.3636363636363638,11,0.13
6321.0,stella (1990),Drama,1990,3.0,6,0.09
6322.0,confidence (2003),Crime|Thriller,2003,3.518867924528302,53,0.9325
6323.0,identity (2003),Crime|Horror|Mystery|Thriller,2003,3.630350194552529,257,4.665
6324.0,it runs in the family (2003),Comedy|Drama,2003,2.5,5,0.0625
6325.0,"real cancun, the (2003)",Documentary,2003,1.5909090909090908,11,0.0875
6326.0,city of ghosts (2002),Crime|Drama|Thriller,2002,2.875,4,0.0575
6327.0,"decade under the influence, a (2003)",Documentary,2003,3.6666666666666665,9,0.165
6328.0,house of fools (2002),Drama|Romance|War,2002,3.6666666666666665,3,0.055
6329.0,manic (2001),Drama,2001,3.590909090909091,11,0.1975
6330.0,people i know (2002),Crime|Drama,2002,3.0454545454545454,11,0.1675
6331.0,spellbound (2002),Documentary,2002,4.0,148,2.96
6332.0,"lizzie mcguire movie, the (2003)",Children|Comedy|Romance,2003,2.8076923076923075,26,0.365
6333.0,x2: x-men united (2003),Action|Adventure|Sci-Fi|Thriller,2003,3.6538004750593824,842,15.3825
6334.0,blue car (2002),Drama,2002,3.388888888888889,9,0.1525
6335.0,"dancer upstairs, the (2002)",Crime|Drama|Thriller,2002,3.7,20,0.37
6336.0,marooned in iraq (gomgashtei dar aragh) (2002),Drama,2002,1.5,2,0.015
6337.0,owning mahowny (2003),Crime|Drama|Thriller,2003,3.4130434782608696,23,0.3925
6338.0,daddy day care (2003),Children|Comedy,2003,2.7314814814814814,54,0.7375
6339.0,"man on the train (homme du train, l') (2002)",Comedy|Drama,2002,3.8529411764705883,17,0.3275
6340.0,only the strong survive - a celebration of soul (2002),Documentary|Musical,2002,0.5,1,0.0025
6341.0,"shape of things, the (2003)",Drama,2003,3.6,25,0.45
6342.0,"trip, the (2002)",Comedy|Drama|Romance,2002,1.75,2,0.0175
6343.0,washington heights (2002),Drama|Romance,2002,3.25,2,0.0325
6344.0,101 reykjavik (101 reykjavík) (2000),Comedy|Drama|Romance,2000,3.4583333333333335,24,0.415
6345.0,"chorus line, a (1985)",Comedy|Drama|Musical,1985,3.0416666666666665,24,0.365
6346.0,absolute beginners (1986),Musical,1986,3.1666666666666665,6,0.095
6347.0,beat street (1984),Drama|Musical,1984,4.0,4,0.08
6348.0,breakin' 2: electric boogaloo (1984),Musical,1984,1.9285714285714286,14,0.135
6349.0,breakin' (1984),Drama|Musical,1984,2.0,9,0.09
6350.0,laputa: castle in the sky (tenkû no shiro rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986,4.041208791208791,182,3.6775
6351.0,hysterical blindness (2002),Drama,2002,3.6,5,0.09
6352.0,lambada (1990),Drama,1990,1.3571428571428572,7,0.0475
6353.0,roadie (1980),Comedy|Musical,1980,0.5,1,0.0025
6354.0,"carpetbaggers, the (1964)",Drama,1964,3.25,2,0.0325
6355.0,"girls, les (1957)",Musical,1957,2.25,4,0.045
6356.0,gunfight at the o.k. corral (1957),Western,1957,3.641304347826087,23,0.41875
6357.0,high society (1956),Comedy|Musical|Romance,1956,3.703125,32,0.5925
6358.0,kiss me kate (1953),Comedy|Musical|Romance,1953,3.5434782608695654,23,0.4075
6365.0,"matrix reloaded, the (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2003,3.303867403314917,905,14.95
6366.0,dracula: pages from a virgin's diary (2001),Horror|Mystery,2001,3.8333333333333335,6,0.115
6367.0,down with love (2003),Comedy|Romance,2003,3.2135416666666665,96,1.5425
6368.0,cinemania (2002),Documentary,2002,3.9166666666666665,12,0.235
6369.0,friends and family (2001),Comedy,2001,1.3333333333333333,3,0.02
6370.0,"spanish apartment, the (l'auberge espagnole) (2002)",Comedy|Drama|Romance,2002,3.642857142857143,56,1.02
6371.0,pokémon heroes (2003),Animation|Children,2003,0.8421052631578947,19,0.08
6373.0,bruce almighty (2003),Comedy|Drama|Fantasy|Romance,2003,3.241830065359477,459,7.44
6374.0,"in-laws, the (2003)",Comedy,2003,2.75,26,0.3575
6375.0,gigantic (a tale of two johns) (2002),Documentary,2002,3.909090909090909,11,0.215
6376.0,respiro (2002),Comedy|Drama,2002,3.125,4,0.0625
6377.0,finding nemo (2003),Adventure|Animation|Children|Comedy,2003,3.8661740558292284,1218,23.545
6378.0,"italian job, the (2003)",Action|Crime,2003,3.62881679389313,524,9.5075
6379.0,wrong turn (2003),Horror|Thriller,2003,2.7439024390243905,41,0.5625000000000001
6380.0,capturing the friedmans (2003),Documentary,2003,4.048387096774194,93,1.8825000000000003
6382.0,together (han ni zai yiki) (2002),Drama,2002,3.6,5,0.09
6383.0,"2 fast 2 furious (fast and the furious 2, the) (2003)",Action|Crime|Thriller,2003,2.504950495049505,202,2.53
6384.0,love the hard way (2001),Crime|Drama|Romance,2001,2.875,4,0.0575
6385.0,whale rider (2002),Drama,2002,3.9021164021164023,189,3.6875
6386.0,nevada smith (1966),Western,1966,2.5714285714285716,7,0.09
6387.0,once a thief (zong heng si hai) (1991),Action|Comedy|Crime|Thriller,1991,3.7916666666666665,12,0.2275
6388.0,regeneration (1997),Drama|War,1997,3.75,2,0.0375
6390.0,silk stockings (1957),Musical,1957,3.0454545454545454,11,0.1675
6391.0,snowball express (1972),Children|Comedy,1972,3.0,3,0.045
6392.0,"man called horse, a (1970)",Adventure|Drama|Western,1970,3.4722222222222223,18,0.3125
6394.0,big jake (1971),Western,1971,3.1,10,0.155
6395.0,"crazies, the (a.k.a. code name: trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,1973,4.0,5,0.1
6396.0,dementia 13 (1963),Horror|Thriller,1963,3.75,2,0.0375
6398.0,le mans (1971),Action|Adventure,1971,2.6,5,0.065
6400.0,murder on a sunday morning (un coupable idéal) (2001),Documentary,2001,3.892857142857143,14,0.2725
6401.0,rio lobo (1970),Adventure|Romance|War|Western,1970,3.3333333333333335,12,0.2
6403.0,"swimmer, the (1968)",Drama,1968,3.5,7,0.1225
6405.0,treasure island (1950),Adventure|Children,1950,3.736842105263158,19,0.355
6406.0,two evil eyes (1990),Horror,1990,3.3333333333333335,3,0.05
6407.0,"walk, don't run (1966)",Comedy|Romance,1966,4.0,3,0.06
6408.0,animals are beautiful people (1974),Comedy|Documentary,1974,2.5,3,0.0375
6409.0,bend of the river (1952),Western,1952,3.0,7,0.105
6410.0,car wash (1976),Comedy,1976,3.625,8,0.145
6411.0,come september (1961),Comedy,1961,3.0,1,0.015
6412.0,destry rides again (1939),Comedy|Western,1939,3.675,20,0.3675
6413.0,"electric horseman, the (1979)",Comedy|Western,1979,2.9642857142857144,14,0.2075
6414.0,gay purr-ee (1962),Animation|Children|Musical,1962,3.75,4,0.075
6416.0,king rat (1965),Drama|War,1965,3.9166666666666665,6,0.1175
6417.0,live wire (1992),Action,1992,2.0,1,0.01
6419.0,mr. & mrs. bridge (1990),Drama,1990,3.35,10,0.1675
6420.0,night passage (1957),Western,1957,3.0,3,0.045
6421.0,"rare breed, the (1966)",Action|Drama|Romance|Western,1966,3.25,2,0.0325
6422.0,shenandoah (1965),Drama|War|Western,1965,4.3076923076923075,13,0.28
6423.0,straight talk (1992),Comedy,1992,2.6666666666666665,6,0.08
6424.0,oscar (1991),Comedy|Crime|Mystery|Romance,1991,3.1774193548387095,31,0.4925
6425.0,"6th man, the (sixth man, the) (1997)",Comedy,1997,3.264705882352941,17,0.2775
6426.0,"far country, the (1954)",Western,1954,3.0,6,0.09
6427.0,"railway children, the (1970)",Children|Drama,1970,3.0625,8,0.1225
6428.0,two mules for sister sara (1970),Comedy|War|Western,1970,3.5483870967741935,31,0.55
6429.0,winchester '73 (1950),Western,1950,3.9583333333333335,12,0.2375
6430.0,ziggy stardust and the spiders from mars (1973),Documentary|Musical,1973,3.0,10,0.15
6431.0,battle cry (1955),Drama|War,1955,2.0,2,0.02
6432.0,"courtship of eddie's father, the (1963)",Comedy,1963,2.125,4,0.0425
6433.0,"man with the movie camera, the (chelovek s kino-apparatom) (1929)",Documentary,1929,4.119047619047619,21,0.43249999999999994
6434.0,"objective, burma! (1945)",War,1945,0.5,1,0.0025
6435.0,operation pacific (1951),Drama|War,1951,2.75,2,0.0275
6436.0,this boy's life (1993),Drama,1993,3.5121951219512195,41,0.72
6437.0,13 rue madeleine (1947),Thriller|War,1947,3.4,5,0.085
6438.0,633 squadron (1964),Drama|War,1964,3.1666666666666665,3,0.0475
6439.0,attack! (1956),Drama|War,1956,2.25,2,0.0225
6440.0,barton fink (1991),Drama|Thriller,1991,3.9005681818181817,176,3.4325
6441.0,battle of britain (1969),War,1969,3.15,10,0.1575
6442.0,belle époque (1992),Comedy|Romance,1992,3.759259259259259,27,0.5075
6443.0,"big trail, the (1930)",Adventure|Romance|Western,1930,4.0,2,0.04
6445.0,cloak and dagger (1946),Drama|Romance,1946,2.8333333333333335,3,0.0425
6446.0,"comancheros, the (1961)",Action|Adventure|Drama|Romance,1961,3.8,5,0.095
6447.0,duel at diablo (1966),War,1966,2.75,2,0.0275
6448.0,"flight of the phoenix, the (1965)",Action|Adventure|Drama,1965,3.6818181818181817,33,0.6075
6449.0,from the terrace (1960),Drama,1960,4.0,1,0.02
6450.0,"heaven knows, mr. allison (1957)",Drama|War,1957,3.7,10,0.185
6451.0,"hot rock, the (1972)",Comedy|Crime,1972,3.4375,8,0.1375
6452.0,"long, hot summer, the (1958)",Drama,1958,3.6,10,0.18
6453.0,man of aran (1934),Documentary,1934,2.75,6,0.0825
6454.0,music box (1989),Drama,1989,3.4166666666666665,6,0.1025
6455.0,north to alaska (1960),Comedy|Western,1960,3.272727272727273,11,0.18
6456.0,this man must die (que la bête meure) (1969),Crime|Drama|Thriller,1969,3.5,1,0.0175
6457.0,sink the bismark! (1960),Action|Drama|War,1960,3.6875,8,0.1475
6458.0,"blue max, the (1966)",Adventure|Drama|War,1966,3.8,5,0.095
6459.0,"desert fox, the (1951)",Drama|War,1951,3.7857142857142856,7,0.1325
6460.0,"trial, the (procès, le) (1962)",Drama,1962,3.35,20,0.335
6461.0,"unforgiven, the (1960)",Drama|Western,1960,3.892857142857143,56,1.09
6462.0,"undefeated, the (1969)",Western,1969,3.0,3,0.045
6463.0,divine trash (1998),Documentary,1998,3.1666666666666665,3,0.0475
6464.0,good burger (1997),Children|Comedy,1997,2.0357142857142856,28,0.285
6465.0,jubilee (1977),Drama,1977,5.0,1,0.025
6466.0,mississippi masala (1991),Drama|Romance,1991,3.4285714285714284,21,0.36
6467.0,quai des orfèvres (jenny lamour) (1947),Crime|Drama,1947,3.75,6,0.1125
6468.0,"stranger among us, a (1992)",Crime|Drama|Romance,1992,3.25,4,0.065
6469.0,cahill u.s. marshal (cahill: united states marshal) (wednesday morning) (1973),Western,1973,4.0,2,0.04
6470.0,chisum (1970),Western,1970,3.4,5,0.085
6471.0,defense of the realm (1986),Thriller,1986,4.0,1,0.02
6472.0,eat a bowl of tea (1989),Romance,1989,4.0,4,0.08
6473.0,half moon street (1986),Drama|Thriller,1986,2.875,4,0.0575
6474.0,"truce, the (a.k.a. la tregua) (1996)",Drama,1996,1.25,2,0.0125
6475.0,opportunity knocks (1990),Comedy,1990,2.1666666666666665,3,0.0325
6476.0,shattered (1991),Mystery|Thriller,1991,4.0,3,0.06
6477.0,"song of bernadette, the (1943)",Drama,1943,3.3333333333333335,12,0.2
6478.0,"life and times of judge roy bean, the (1972)",Comedy|Western,1972,3.4375,8,0.1375
6479.0,"spirit of '76, the (1990)",Comedy|Sci-Fi,1990,2.75,2,0.0275
6480.0,thoroughly modern millie (1967),Comedy|Musical,1967,3.0384615384615383,13,0.1975
6481.0,where the heart is (1990),Comedy|Drama,1990,3.5,10,0.175
6482.0,dumb and dumberer: when harry met lloyd (2003),Comedy,2003,1.726027397260274,73,0.63
6483.0,from justin to kelly (2003),Musical|Romance,2003,0.7777777777777778,18,0.07
6484.0,hollywood homicide (2003),Action|Crime|Drama,2003,2.5535714285714284,28,0.3575
6485.0,rugrats go wild! (2003),Adventure|Animation|Children|Comedy,2003,2.1315789473684212,19,0.2025
6486.0,"hard word, the (2002)",Comedy|Crime|Drama|Thriller,2002,3.0,6,0.09
6487.0,"heart of me, the (2002)",Drama|Romance,2002,3.0,3,0.045
6488.0,jet lag (décalage horaire) (2002),Comedy|Romance,2002,2.625,4,0.0525
6492.0,tycoon (oligarkh) (2002),Crime|Drama,2002,2.8333333333333335,3,0.0425
6493.0,alex and emma (2003),Comedy|Drama|Romance,2003,2.4583333333333335,36,0.4425
6495.0,experiment in terror (1962),Crime|Thriller,1962,3.6666666666666665,6,0.11
6496.0,ecstasy (éxtasis) (1996),Drama,1996,3.0,1,0.015
6497.0,is paris burning? (paris brûle-t-il?) (1966),Drama|War,1966,3.0,3,0.045
6498.0,murphy's war (1971),War,1971,3.5,7,0.1225
6499.0,orphans of the storm (1921),Drama,1921,2.5,1,0.0125
6500.0,"satanic rites of dracula, the (1974)",Horror,1974,3.5,3,0.0525
6502.0,28 days later (2002),Action|Horror|Sci-Fi,2002,3.7318611987381702,634,11.83
6503.0,charlie's angels: full throttle (2003),Action|Adventure|Comedy|Crime|Thriller,2003,2.656398104265403,211,2.8025
6504.0,gasoline (benzina) (2001),Crime,2001,3.5,1,0.0175
6505.0,ed and his dead mother (1993),Comedy|Horror,1993,4.0,1,0.02
6506.0,fulltime killer (chuen jik sat sau) (2001),Action|Thriller,2001,3.5714285714285716,14,0.25
6508.0,"bank, the (2001)",Thriller,2001,3.625,8,0.145
6509.0,ali: fear eats the soul (angst essen seele auf) (1974),Drama|Romance,1974,3.75,16,0.3
6510.0,"bodies, rest & motion (1993)",Drama|Romance,1993,3.5,2,0.035
6511.0,jesus (1979),Drama,1979,5.0,1,0.025
6512.0,"long ships, the (1963)",Adventure,1963,3.5,2,0.035
6513.0,made for each other (1939),Comedy|Drama|Romance,1939,3.1666666666666665,3,0.0475
6514.0,ring of terror (1962),Horror,1962,1.0,1,0.005
6515.0,you only live once (1937),Crime|Film-Noir,1937,3.0,3,0.045
6516.0,anastasia (1956),Drama,1956,3.9545454545454546,11,0.2175
6517.0,"babe, the (1992)",Drama,1992,2.9722222222222223,18,0.2675
6518.0,flight of the intruder (1991),Action|War,1991,4.2,5,0.105
6519.0,fun with dick and jane (1977),Comedy,1977,2.55,10,0.1275
6520.0,knights of the round table (1953),Adventure|Drama,1953,2.7,5,0.0675
6521.0,"main event, the (1979)",Comedy,1979,2.5,5,0.0625
6522.0,man's favorite sport? (1964),Comedy,1964,4.0,3,0.06
6523.0,mr. baseball (1992),Comedy|Romance,1992,2.65,10,0.1325
6524.0,never on sunday (pote tin kyriaki) (1960),Comedy|Drama,1960,3.75,6,0.1125
6525.0,nuts (1987),Drama,1987,2.7,10,0.135
6526.0,rhapsody in august (hachi-gatsu no kyôshikyoku) (1991),Drama,1991,3.8333333333333335,3,0.0575
6527.0,scaramouche (1952),Adventure|Romance,1952,3.95,10,0.1975
6528.0,start the revolution without me (1970),Comedy,1970,3.0833333333333335,6,0.0925
6529.0,strange bedfellows (1965),Comedy,1965,2.5,1,0.0125
6530.0,"tenant, the (locataire, le) (1976)",Drama|Horror|Mystery|Thriller,1976,3.890625,32,0.6225
6531.0,"hour of the pig, the (1993)",Crime|Drama|Mystery,1993,3.5,1,0.0175
6533.0,"what's up, doc? (1972)",Comedy,1972,3.984375,32,0.6375
6534.0,hulk (2003),Action|Adventure|Sci-Fi,2003,2.710227272727273,264,3.5775
6535.0,"legally blonde 2: red, white & blonde (2003)",Comedy,2003,2.5505050505050506,99,1.2625
6536.0,sinbad: legend of the seven seas (2003),Adventure|Animation|Children|Fantasy,2003,3.3636363636363638,33,0.555
6537.0,terminator 3: rise of the machines (2003),Action|Adventure|Sci-Fi,2003,3.146919431279621,422,6.64
6538.0,swimming pool (2003),Drama|Mystery|Thriller,2003,3.5592105263157894,76,1.3525
6539.0,pirates of the caribbean: the curse of the black pearl (2003),Action|Adventure|Comedy|Fantasy,2003,3.8849085365853657,1312,25.485
6540.0,madame satã (2002),Drama,2002,3.8333333333333335,3,0.0575
6541.0,"league of extraordinary gentlemen, the (a.k.a. lxg) (2003)",Action|Fantasy|Sci-Fi,2003,2.838403041825095,263,3.7325
6542.0,"cuckoo, the (kukushka) (2002)",Comedy|Drama|War,2002,3.8125,16,0.305
6543.0,"holy land, the (2001)",Drama,2001,2.5,2,0.025
6544.0,"housekeeper, the (femme de ménage, une) (2002)",Comedy|Drama|Romance,2002,3.6666666666666665,3,0.055
6545.0,i capture the castle (2003),Drama|Romance,2003,3.5,9,0.1575
6546.0,km. 0 - kilometer zero (kilómetro cero) (2000),Comedy|Drama,2000,2.3333333333333335,3,0.035
6547.0,northfork (2003),Drama|Fantasy,2003,2.7916666666666665,12,0.1675
6548.0,bad boys ii (2003),Action|Comedy|Crime|Thriller,2003,3.0,156,2.34
6549.0,how to deal (2003),Comedy|Drama|Romance,2003,2.8,15,0.21
6550.0,johnny english (2003),Action|Comedy|Thriller,2003,2.835227272727273,88,1.2475
6551.0,"anarchist cookbook, the (2002)",Comedy|Romance,2002,2.375,8,0.095
6552.0,dirty pretty things (2002),Crime|Drama|Thriller,2002,3.784090909090909,132,2.4975
6553.0,"embalmer, the (imbalsamatore, l') (2002)",Drama,2002,4.0,1,0.02
6554.0,garage days (2002),Comedy|Musical,2002,4.75,2,0.0475
6555.0,on the run (2002),Crime|Drama|Thriller,2002,3.6666666666666665,3,0.055
6556.0,"sea is watching, the (umi wa miteita) (2002)",Romance,2002,2.0,1,0.01
6557.0,born to be wild (1995),Adventure|Children|Comedy|Drama,1995,1.625,4,0.0325
6558.0,curly sue (1991),Comedy|Drama,1991,2.396551724137931,29,0.3475
6559.0,little giants (1994),Children|Comedy,1994,3.0555555555555554,18,0.275
6560.0,loose cannons (1990),Action|Comedy,1990,2.3,5,0.0575
6561.0,"mouse that roared, the (1959)",Comedy|War,1959,3.9545454545454546,33,0.6525
6562.0,spencer's mountain (1963),Comedy|Drama,1963,3.5,6,0.105
6563.0,masked & anonymous (2003),Comedy|Drama,2003,1.0,1,0.005
6564.0,lara croft tomb raider: the cradle of life (2003),Action|Adventure|Comedy|Romance|Thriller,2003,2.872670807453416,161,2.3124999999999996
6565.0,seabiscuit (2003),Drama,2003,3.694331983805668,247,4.5625
6566.0,spy kids 3-d: game over (2003),Action|Adventure|Children,2003,2.027027027027027,37,0.375
6567.0,buffalo soldiers (2001),Comedy|Crime|Drama|War,2001,3.5344827586206895,29,0.5125
6568.0,camp (2003),Comedy|Musical,2003,2.9375,16,0.235
6569.0,hotel (2001),Comedy,2001,3.1666666666666665,3,0.0475
6570.0,"lucía, lucía (hija del caníbal, la) (2003)",Comedy|Drama,2003,2.5,1,0.0125
6571.0,"mondays in the sun (lunes al sol, los) (2002)",Drama,2002,3.7222222222222223,9,0.1675
6572.0,scorched (2003),Comedy|Crime,2003,3.25,4,0.065
6573.0,avanti! (1972),Comedy|Drama,1972,3.375,4,0.0675
6574.0,eve of destruction (1991),Action|Sci-Fi|Thriller,1991,1.5,3,0.0225
6575.0,gator (1976),Action|Drama,1976,1.25,2,0.0125
6576.0,juggernaut (1974),Action|Thriller,1974,3.8333333333333335,3,0.0575
